,event_id,event_name,dcat_id,dcat,athlete_id,athlete_name,athlete_country,round,score,comp_id,birthday,gender,first_season
190,1411,IFSC World Cup Bern 2025,3,BOULDER Men,12239,AKHTAR Dayan,GBR,Semi-final,49.6,14113,2003-12-25,male,2021
191,1411,IFSC World Cup Bern 2025,3,BOULDER Men,12239,AKHTAR Dayan,GBR,Final,19.4,14113,2003-12-25,male,2021
192,1411,IFSC World Cup Bern 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Qualification,124.2,14117,2004-04-06,female,2019
193,1411,IFSC World Cup Bern 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Semi-final,54.8,14117,2004-04-06,female,2019
194,1411,IFSC World Cup Bern 2025,7,BOULDER Women,11468,MCNEICE Erin,GBR,Final,99.5,14117,2004-04-06,female,2019
195,1411,IFSC World Cup Bern 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Qualification,124.5,14117,2007-07-22,female,2021
196,1411,IFSC World Cup Bern 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Semi-final,54.3,14117,2007-07-22,female,2021
197,1411,IFSC World Cup Bern 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Final,84.4,14117,2007-07-22,female,2021
198,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Qualification,124.3,14117,1997-05-21,female,2013
199,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Semi-final,59.5,14117,1997-05-21,female,2013
200,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2294,NONAKA Miho,JPN,Final,84.3,14117,1997-05-21,female,2013
201,1411,IFSC World Cup Bern 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Qualification,109.4,14117,2004-04-10,female,2018
202,1411,IFSC World Cup Bern 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Semi-final,54.7,14117,2004-04-10,female,2018
203,1411,IFSC World Cup Bern 2025,7,BOULDER Women,620,AVEZOU Zélia,FRA,Final,74.3,14117,2004-04-10,female,2018
204,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Qualification,108.9,14117,2000-03-02,female,2015
205,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Semi-final,54.4,14117,2000-03-02,female,2015
206,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Final,69.7,14117,2000-03-02,female,2015
207,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Qualification,109.4,14117,2002-07-11,female,2016
208,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Semi-final,54.3,14117,2002-07-11,female,2016
209,1411,IFSC World Cup Bern 2025,7,BOULDER Women,2501,MACKENZIE Oceania,AUS,Final,69.6,14117,2002-07-11,female,2016
210,1411,IFSC World Cup Bern 2025,7,BOULDER Women,12297,Matsufuji Anon,JPN,Qualification,124.1,14117,2003-10-18,female,2022
211,1411,IFSC World Cup Bern 2025,7,BOULDER Women,12297,Matsufuji Anon,JPN,Semi-final,54.3,14117,2003-10-18,female,2022
212,1411,IFSC World Cup Bern 2025,7,BOULDER Women,12297,Matsufuji Anon,JPN,Final,69.6,14117,2003-10-18,female,2022
213,1411,IFSC World Cup Bern 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Qualification,123.9,14117,2007-07-30,female,2022
214,1411,IFSC World Cup Bern 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Semi-final,54.4,14117,2007-07-30,female,2022
215,1411,IFSC World Cup Bern 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Final,54.0,14117,2007-07-30,female,2022
216,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11490,ROBERTS Toby,GBR,Qualification,94.6,14123,2005-03-15,male,2019
217,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11490,ROBERTS Toby,GBR,Semi-final,54.1,14123,2005-03-15,male,2019
218,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11490,ROBERTS Toby,GBR,Final,69.8,14123,2005-03-15,male,2019
219,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Qualification,95.0,14123,2006-11-14,male,2021
220,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Semi-final,84.8,14123,2006-11-14,male,2021
221,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,13040,ANRAKU Sorato,JPN,Final,69.6,14123,2006-11-14,male,2021
222,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,373,VAN DUYSEN Hannes,BEL,Qualification,78.8,14123,2004-09-04,male,2018
223,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,373,VAN DUYSEN Hannes,BEL,Semi-final,39.8,14123,2004-09-04,male,2018
224,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,373,VAN DUYSEN Hannes,BEL,Final,54.6,14123,2004-09-04,male,2018
225,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,688,MILNE Maximillian,GBR,Qualification,69.1,14123,2000-12-10,male,2015
226,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,688,MILNE Maximillian,GBR,Semi-final,44.9,14123,2000-12-10,male,2015
227,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,688,MILNE Maximillian,GBR,Final,54.5,14123,2000-12-10,male,2015
228,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Qualification,109.1,14123,2002-10-08,male,2016
229,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Semi-final,84.5,14123,2002-10-08,male,2016
230,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,2101,LEE Dohyun,KOR,Final,44.9,14123,2002-10-08,male,2016
231,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Qualification,64.6,14123,2004-05-07,male,2019
232,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Semi-final,54.5,14123,2004-05-07,male,2019
233,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11675,SCHALCK Mejdi,FRA,Final,44.3,14123,2004-05-07,male,2019
234,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Qualification,93.1,14123,2000-06-14,male,2019
235,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Semi-final,54.4,14123,2000-06-14,male,2019
236,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,11871,AMAGASA Sohta,JPN,Final,39.9,14123,2000-06-14,male,2019
237,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,1256,UZNIK Nicolai,AUT,Qualification,93.7,14123,2000-08-11,male,2014
238,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,1256,UZNIK Nicolai,AUT,Semi-final,39.8,14123,2000-08-11,male,2014
239,1412,IFSC World Cup Innsbruck 2025,3,BOULDER Men,1256,UZNIK Nicolai,AUT,Final,19.3,14123,2000-08-11,male,2014
240,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,1147,GARNBRET Janja,SLO,Qualification,109.6,14127,1999-03-12,female,2013
241,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,1147,GARNBRET Janja,SLO,Semi-final,60.0,14127,1999-03-12,female,2013
242,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,1147,GARNBRET Janja,SLO,Final,99.3,14127,1999-03-12,female,2013
243,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Qualification,99.9,14127,2005-03-10,female,2019
244,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Semi-final,54.9,14127,2005-03-10,female,2019
245,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,11462,BERTONE Oriane,FRA,Final,69.8,14127,2005-03-10,female,2019
246,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Qualification,79.2,14127,2003-10-18,female,2022
247,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Semi-final,68.6,14127,2003-10-18,female,2022
248,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,12297,MATSUFUJI Anon,JPN,Final,59.5,14127,2003-10-18,female,2022
249,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Qualification,109.7,14127,2001-07-08,female,2015
250,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Semi-final,59.2,14127,2001-07-08,female,2015
251,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,947,MORONI Camilla,ITA,Final,53.8,14127,2001-07-08,female,2015
252,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Qualification,124.8,14127,2000-03-02,female,2015
253,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Semi-final,59.7,14127,2000-03-02,female,2015
254,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,2327,NAKAMURA Mao,JPN,Final,53.6,14127,2000-03-02,female,2015
255,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Qualification,124.7,14127,2007-07-22,female,2021
256,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Semi-final,84.5,14127,2007-07-22,female,2021
257,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,13021,SANDERS Annie,USA,Final,44.6,14127,2007-07-22,female,2021
258,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Qualification,84.2,14127,2007-07-30,female,2022
259,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Semi-final,54.4,14127,2007-07-30,female,2022
260,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,14008,SEKIKAWA Melody,JPN,Final,29.3,14127,2007-07-30,female,2022
261,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,914,TESIO Giorgia,ITA,Qualification,94.9,14127,2000-10-26,female,2014
262,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,914,TESIO Giorgia,ITA,Semi-final,68.4,14127,2000-10-26,female,2014
263,1412,IFSC World Cup Innsbruck 2025,7,BOULDER Women,914,TESIO Giorgia,ITA,Final,10.0,14127,2000-10-26,female,2014
